ID,Modality
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041026,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041023,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041020,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041017,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041015,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041013,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041012,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041011,T1 Weighted
1469f7eb-2b11-4459-bcc8-c4ec332dcd1a_sub-101DPMB041025,T1 Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-023,T1 Weighted
169e9642-7b7a-4aab-a3fe-c99b9fdb0592_sub-024,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0001,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0214,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0213,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0212,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0211,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0210,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0209,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0208,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0207,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0206,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0205,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0203,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0202,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0201,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0200,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0199,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0215,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0198,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0216,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-01,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-02,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-01,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-14,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-13,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-12,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-11,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-10,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-09,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-08,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-07,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-06,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-05,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-04,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-03,T1 Weighted
199b15e4-4ed3-4e5c-bc2d-44f459bb4215_sub-02,T1 Weighted
185d810a-b74d-41ea-b3f6-527257aa2ba6_sub-ON01016,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-03,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0197,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0195,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0175,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0174,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0173,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0172,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0171,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0170,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0169,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0168,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0167,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0166,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0165,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0164,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0163,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0162,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0161,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0176,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0196,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0177,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0179,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0194,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0193,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0192,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0191,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0190,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0189,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0188,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0187,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0186,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0185,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0184,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0183,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0182,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0181,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0180,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0178,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-04,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-05,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-06,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28889,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28888,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28887,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28886,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28885,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28884,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28883,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28882,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28881,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28880,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28879,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28878,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28877,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28876,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28875,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28890,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28874,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28891,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28893,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28908,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28907,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28906,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28905,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28904,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28903,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28902,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28901,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28900,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28899,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28898,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28897,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28896,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28895,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28894,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28892,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28873,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28872,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28871,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-21,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-20,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-19,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-18,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-17,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-16,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-15,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-14,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-13,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-12,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-11,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-10,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-09,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-08,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-07,T1 Weighted
1a059a61-9a90-418a-9f83-22b154a99cd7_sub-22,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28852,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28853,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28854,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28870,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28869,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28868,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28867,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28866,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28865,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28864,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0160,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28863,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28861,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28860,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28859,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28858,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28857,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28856,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28855,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28862,T1 Weighted
100da68f-2df3-4097-a6db-b0d99a6241dd_sub-tbi02,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0159,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0157,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0058,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0057,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0056,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0055,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0054,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0053,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0052,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0051,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0050,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0049,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0048,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0047,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0046,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0045,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0044,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0059,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0043,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0060,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0062,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0077,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0076,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0075,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0074,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0073,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0072,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0071,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0070,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0069,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0068,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0067,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0066,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0065,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0064,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0063,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0061,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0078,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0042,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0040,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0019,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0018,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0016,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0015,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0014,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0012,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0010,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0009,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0008,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0007,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0006,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0005,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0004,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0003,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0002,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0020,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0041,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0021,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0023,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0039,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0038,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0037,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0036,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0035,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0034,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0033,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0032,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0030,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0029,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0028,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0027,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0026,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0025,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0024,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0022,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0079,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0080,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0081,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0136,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0135,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0134,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0133,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0132,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0131,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0130,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0129,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0128,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0127,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0126,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0125,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0124,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0122,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0121,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0137,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0120,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0138,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0140,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0155,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0154,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0153,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0152,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0151,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0150,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0149,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0148,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0147,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0146,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0145,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0144,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0143,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0142,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0141,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0139,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0119,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0118,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0117,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0096,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0095,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0094,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0093,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0092,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0091,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0090,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0089,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0088,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0087,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0086,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0085,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0084,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0083,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0082,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0097,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0098,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0099,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0100,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0116,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0115,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0114,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0113,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0112,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0111,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0110,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0158,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0109,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0107,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0106,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0105,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0104,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0103,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0102,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0101,T1 Weighted
16f33e92-ffbb-44b2-9622-ac7f35688472_sub-0108,T1 Weighted
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28909,T1 Weighted
100da68f-2df3-4097-a6db-b0d99a6241dd_sub-tbi01,T1 Weighted
100da68f-2df3-4097-a6db-b0d99a6241dd_sub-control11,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP07,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP06,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP05,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP04,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP03,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP02,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP01,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN15,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN14,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN13,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN12,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN11,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN10,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN09,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN08,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP08,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODN07,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP09,T1 Weighted
03de63d1-4311-493c-88d2-3e922c2c7eab_sub-ODP11,T1 Weighted
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2511,T1 Weighted
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2510,T1 Weighted
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2509,T1 Weighted
050d00db-6777-42b8-9a21-6ef7d655ad4b_sub-2508,T1 Weighted
